IRIG_TIME,Delta_Irig,AMB_AIR_TEMP,AMB_AIR_TEMP_C,EVENT,LEFT_FUEL_FLOW,FF1LE_ANA1,RIGHT_FUEL_FLOW,FF1RE_ANA1,LEFT_AB_FUEL_FLOW,FF2LE_ANA1,RIGHT_AB_FUEL_FLOW,FF2RE_ANA1,GPS_DAYS,GPS_HOURS,GPS_MINUTES,GPS_SECONDS,GPS_MICROSECONDS,GPS_ALTITUDE,GPS_P_ALTM,GPS_P_ALTS,GPS_LAT_DIRECT,GPS_LAT_DEG,GPS_LAT_MIN,GPS_LONG_DIRECT,GPS_LONG_DEG,GPS_LONG_MIN,GPS_SPEED,ADC_PRESSURE_ALTITUDE,ADC_MACH,ADC_COMPUTED_AIRSPEED,ADC_TRUE_AIRSPEED,ADC_TOTAL_AIR_TEMP,ADC_AMBIENT_AIR_TEMP,ADC_STATIC_PRESSURE,ADC_AOA_UNCORRECTED,ADC_AOA_NORMALIZED,ADC_AOA_CORRECTED,ADC_STATIC_PR_UNCORRECTED,EED_LEFT_FUEL_QTY,EED_LEFT_ENGINE_OIL_PRESSURE,EED_LEFT_ENGINE_RPM,EED_LEFT_ENGINE_EGT,EED_LEFT_ENGINE_NOZZLE_POS,EED_LEFT_ENGINE_FUEL_FLOW,EED_RIGHT_FUEL_QTY,EED_RIGHT_ENGINE_OIL_PRESSURE,EED_RIGHT_ENGINE_RPM,EED_RIGHT_ENGINE_EGT,EED_RIGHT_ENGINE_NOZZLE_POS,EED_RIGHT_ENGINE_FUEL_FLOW,ADC_FLAP_POS,ADC_LANDING_GEAR_POS,EGI_VE,EGI_VN,EGI_VZ,EGI_ALTITUDE,EGI_RADAR_ALTITUDE,EGI_ROLL_ANGLE,EGI_PITCH_ANGLE,EGI_TRUE_HEADING,EGI_MAGNETIC_HEADING,EGI_ACCEL_X,EGI_ACCEL_Y,EGI_ACCEL_Z,EGI_ROLL_RATE_P,EGI_PITCH_RATE_Q,EGI_YAW_RATE_R,PITCH_RATE_Q,ROLL_RATE_P,YAW_RATE_R,NY_LATERAL_ACCEL,NX_LONG_ACCEL,NZ_NORMAL_ACCEL,RAIL_POS,LAT_SP,LON_SP,STAB_POS,SPEED_BRK_POS,RUD_PED_POS,RUDDER_POS,LT_RUD_PED_FORC,LT_RUD_PED_FORCE_X,LT_RUD_PED_FORCE_Z,RT_RUD_PED_FORC,RT_RUD_PED_FORCE_X,RT_RUD_PED_FORCE_Z,STATIC_PRESSURE,TOTAL_PRESSURE,TAT_DEGC,TAT_DEGF,P_A,PLA_LEFT,PLA_RIGHT,LEFT_FUEL_TEMP_C,LEFT_FUEL_TEMP_F,RIGHT_FUEL_TEMP_C,RIGHT_FUEL_TEMP_F,PARO1_TEMP,PARO1_TEMP_K,PARO2_TEMP,PARO2_TEMP_K,LEFT_ENGINE_RPM_N1,RIGHT_ENGINE_RPM_N1,PRESS_ALT_IC,ADC_AIR_GND_WOW,LT_GEAR_WOW,NOSE_WOW,RT_GEAR_WOW,AIRSPEED_IC,AIRSPEED_TIC,MACH_IC,AOA,AOSS
234:16:03:32.900000,2371.4,322.45470618103536,49.304706181035385,23,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,16,3,32.889999999999993,7302,9652.8871391076009,2942.1999999999998,0,1,35,14.03618,1,117,21.073439999999998,447.31999999999999,9072.5,0.71306250000000004,404.8125,472.25,45,15.5,21.327137518000001,-2.329101536,0.12890625,-2.329101536,732.3125,979,28.1875,93.78125,391,21.6875,1210,996,29,94,401,18.5,1342,-0.175781248,0,-755.2832468,22.824345225999998,-14.07884323,9644,0,0.91735838800000002,2.0874023199999998,-90.79101459,-104.1119373,1.0625,-1.03125,63.59375,-0.043945312,2.5927734080000002,-0.021972656,7.7912259448547729,14.394823782237381,-0.387993193,0.15218885840419638,0.092378979,2.0143148342299355,1.6986011053887751,20.247026190812267,14.747836157355113,-1.890320672,0.23715318086523984,-0.026968217,0.56951741024643354,128.66242119178119,125.15939604265297,-29.81852124,44.014243545907846,8.7718408080705252,43.131293091633125,21.62078857421875,29.952590942382812,80.778269615075132,177.40088530713524,29.952590942382812,56.702744901409631,56.442568933587168,-52.45952345,-62.42714221,-62.24066597,-80.03319875,16.209991455078125,289.3599914550781,16.279998779296875,289.42999877929685,93.775789522052804,93.910794109913226,8718.8434511290852,0,0,0,0,398.8358463647258,512.13901813546011,0.69859198802177813,2.9058504227760764,0.15694761602168228
234:16:03:33.100000,2371.6,322.46190611309612,49.311906113096143,23,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,49.99999999999995,0.002172691,50.020367981532978,234,16,3,33.089999999999996,8464,9645.9973753280738,2940.0999999999999,0,1,35,14.037099999999999,1,117,21.111680000000003,447.32999999999998,9069.5,0.71268750000000003,404.625,472,45,15.5,21.330067204000002,-2.241210912,0.134765625,-2.241210912,732.4375,979,28.28125,93.78125,391,21.6875,1210,996.25,29,94,401,18.59375,1344,-0.175781248,0,-755.0033297,23.085449758999999,-6.404188471,9644,0,0.88989256800000005,2.631225556,-90.78002826,-104.100951,1.21875,-1.84375,65.125,-0.21972656,2.7685546560000001,-0.153808592,-1.986920677,16.043971631217914,-0.563044066,0.14795041089158723,0.094860016707603023,2.0567145419250945,1.7015251574513073,20.24255113616822,14.811095794021462,-1.934733032,0.23715318086523984,-0.024346783,0.51824116494735506,128.65574244121441,125.15939604265297,-29.78969025,44.014243545907846,8.7718408080705252,43.131293091633125,21.62078857421875,29.952590942382812,80.786172304807266,177.41511014865307,29.952590942382812,56.730623519887956,56.45642416928699,-52.45569871,-62.42025768,-62.24066597,-80.03319875,16.209991455078125,289.3599914550781,16.279998779296875,289.42999877929685,93.75855664284262,93.918202855865573,8718.8434511290852,0,0,0,0,398.8358463647258,512.14473575328748,0.69859198802177813,2.9243044642992828,0.15416387627158201
234:16:03:33.300000,2371.8,322.54247325694115,49.392473256941173,23,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,16,3,33.289999999999999,9625,9641.0761154855536,2938.5999999999999,0,1,35,14.038019999999998,1,117,21.14931,447.24000000000001,9067,0.71225000000000005,404.375,471.75,45,15.5,21.332020328000002,-2.065429664,0.140625,-2.065429664,732.5,979.25,28.375,93.78125,391,21.6875,1210,996.5,29,94,401,18.59375,1344,-0.175781248,0,-754.6590933,23.265112042999998,-1.42277456,9640,0,0.76354979600000006,3.317871056,-90.78552143,-104.1064441,1.71875,-2.5,67.03125,-0.703124992,2.9003905919999999,-0.043945312,4.2641288289626686,-6.144563064,-3.11650354,0.15218885840419638,0.091315677602095136,2.1015671252720427,1.708835288,20.230617657117431,14.83218233957691,-1.958525368,0.23715318086523984,-0.023181701,0.49654736885926809,128.64875354723429,125.15939604265297,-29.75949212,44.031194172698193,8.8565013700383979,43.131293091633125,21.62548828,29.945785522460938,80.829637098334146,177.49334677700148,29.945785522460938,56.753854682443716,56.470279236965666,-52.45569871,-62.42025768,-62.24066597,-80.03319875,16.209991455078125,289.3599914550781,16.29998779296875,289.44998779296873,93.718576151989083,94.005343265314195,8713.1894159723215,0,0,0,0,398.58291593599034,511.81027796752124,0.69809290725097894,3.0903908380081297,0.19661590746052582
234:16:03:33.500000,2372,322.6393433999649,49.489343399964923,23,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,16,3,33.489999999999995,7644,9638.1233595800422,2937.6999999999998,0,1,35,14.038959999999998,1,117,21.187529999999999,447.06999999999999,9066.5,0.71174999999999999,404.0625,471.4375,45,15.75,21.332020328000002,-1.97753904,0.14453125,-1.97753904,732.5,979.25,28.5,93.78125,391,21.6875,1210,996.5,29,94,401,18.59375,1342,-0.21972656,0,-754.0758259,23.579328433000001,6.9136034739999994,9644,0,0.62622069599999997,3.8891601119999999,-90.76354877,-104.0844715,1.09375,-3,68.09375,-0.527343744,2.7465820000000001,0.19775390400000001,6.6061662450885024,9.3224447921910496,0.22849031654706664,0.16172536530756609,0.10230312882917225,2.1362577952044468,1.7176074437952025,20.22465091759204,14.822904259532514,-1.961697679,0.23715318086523984,-0.021434078,0.55176794071982727,128.64272418027596,125.15939604265297,-29.73341667,44.041251469549358,8.9063677920757627,43.131293091633125,21.628494262695313,29.933685302734375,80.881004581593189,177.58580824686774,29.933685302734375,56.767792933980047,56.479515855112041,-52.45569871,-62.42025768,-62.24066597,-80.03319875,16.17999267578125,289.32999267578123,16.279998779296875,289.42999877929685,93.771480708387486,93.919437760509126,8709.5735580366691,0,0,0,0,398.2504923865543,511.4000604582339,0.6974827781392563,3.1390424020238541,0.21262241102356683
234:16:03:33.700000,2372.2,322.67535322104385,49.525353221043872,23,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,49.99999999999995,0.002172691,50.020367981532978,234,16,3,33.689999999999998,8805,9637.1391076115378,2937.4000000000001,0,1,35,14.039899999999998,1,117,21.22514,446.81999999999999,9066.5,0.71143750000000006,403.9375,471.25,45,15.75,21.33299689,-1.845703104,0.1484375,-1.845703104,732.5,978.75,28.5,93.78125,391,21.6875,1210,996.5,29,94,401,18.59375,1344,-0.21972656,0,-753.8434465,23.700739495000001,9.763212596999999,9644,0,0.52185057999999995,4.4329833479999996,-90.73058979,-104.0515125,0.625,-3.6875,68,-0.483398432,2.6367187200000002,0.13183593599999999,5.544667272,0.35207997728161899,-2.25647099,0.14724400297281903,0.101239827,2.1467701194263871,1.7176074437952025,20.226142602473384,14.818686950421423,-1.960111523,0.23854407854373738,-0.021142808,0.56360092040424092,128.64240701189846,125.15939604265297,-29.7320444,44.043882499398045,8.9193689162643075,43.131293091633125,21.628494262695313,29.933685302734375,80.920518030253973,177.65693245445715,29.933685302734375,56.772438943372663,56.484134136027208,-52.45569871,-62.42025768,-62.24066597,-80.03319875,16.17999267578125,289.32999267578123,16.279998779296875,289.42999877929685,93.784408337436389,93.963915966165473,8709.5735580366691,0,0,0,0,398.2504923865543,511.42859837719089,0.6974827781392563,3.1507858829931656,0.14581265702130253
234:16:03:33.900000,2372.4,322.76093511723462,49.610935117234646,23,0.001929473,50.003394663588786,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,16,3,33.889999999999993,6823,9637.1391076115378,2937.4000000000001,0,1,35,14.039899999999998,1,117,21.22514,446.81999999999999,9068,0.71087500000000003,403.5625,470.9375,45,15.75,21.332020328000002,-1.75781248,0.154296875,-1.75781248,732.4375,978.25,28.5,93.78125,391,21.6875,1210,996.5,29,93.875,401,18.59375,1342,-0.21972656,0,-752.6982091,23.974521763999999,21.283746670999999,9648,0,0.40649413600000001,4.9438475999999998,-90.73608295,-104.0570057,0.53125,-4.40625,67.9375,-0.637207024,2.5268554399999998,-0.087890624,12.273110496577601,0.42704124314445835,-4.627268683,0.14830361485097043,0.10442973229247698,2.1390610816636304,1.7132213657014148,20.230617657117431,14.820373874065858,-1.961697679,0.23715318086523984,-0.020851537,0.49851953214000844,128.6446275406303,125.15939604265297,-29.74165055,44.039937099621454,8.8998660654110289,43.131293091633125,21.629196166992187,29.913894653320313,80.944226099450432,177.69960697901078,29.913894653320313,56.772438943372663,56.479515855112041,-52.45569871,-62.42025768,-62.24066597,-80.03319875,16.209991455078125,289.3599914550781,16.279998779296875,289.42999877929685,93.743790643804431,93.978751397934346,8708.729304634453,0,0,0,0,397.79894373806485,510.87374725939151,0.69670275129711856,3.1340094816084338,0.15903542083425037
234:16:03:34.100000,2372.6,322.82843431625287,49.67843431625289,23,0.001929473,50.003394663588786,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,16,3,34.089999999999996,7985,9638.4514435695437,2937.8000000000002,0,1,35,14.040869999999998,1,117,21.263319999999997,446.41999999999996,9071,0.71018749999999997,403.1875,470.5,45,15.75,21.330067204000002,-1.625976544,0.158203125,-1.625976544,732.375,977.75,28.5,93.78125,391,21.6875,1210,996.5,29,94,401,18.59375,1344,-0.263671872,0,-752.0041831,24.048233034999999,27.030834430999999,9652,0,0.24169921599999999,5.4437255240000004,-90.75256244,-104.0734851,0.9375,-5.0625,67.34375,-0.76904296,2.4389648159999999,-0.131835936,4.7639881336033909,-15.41477294,-1.034920332,0.15607410195742055,0.10088539318696732,2.1222413629085253,1.7117593396701452,20.232109341998783,14.827121568643605,-1.961697679,0.23715318086523984,-0.021434078,0.49260304229780161,128.64621413275069,125.15939604265297,-29.74851245,44.042128140336359,8.9107018451662032,43.131293091633125,21.627090454101563,29.88909912109375,80.944226099450432,177.69960697901078,29.88909912109375,56.767792933980047,56.470279236965666,-52.45569871,-62.42025768,-62.24066597,-80.03319875,16.209991455078125,289.3599914550781,16.29998779296875,289.44998779296873,93.73886967762256,93.973805733531549,8711.262131399626,0,0,0,0,397.29817792487137,510.26982639257119,0.69587915577721449,3.1390424020238541,0.1625150955218686
234:16:03:34.300000,2372.8,322.82122941776805,49.671229417768075,23,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,49.99999999999995,0.002172691,50.020367981532978,234,16,3,34.289999999999999,9147,9641.7322834645565,2938.8000000000002,0,1,35,14.041839999999999,1,117,21.30086,445.92000000000002,9075.5,0.70950000000000002,402.75,470.0625,45,15.75,21.327137518000001,-1.53808592,0.162109375,-1.53808592,732.25,978,28.5,93.78125,390,21.6875,1210,996.5,29,94,401,18.59375,1342,-0.263671872,0,-750.8318511,24.216295037999998,35.147188526000001,9660,0,0.082397460000000006,5.9381102840000004,-90.74706928,-104.067992,0.46875,-5.625,67.0625,-0.76904296,2.4829101279999999,0.13183593599999999,15.261033531059468,11.421360236348164,-4.288583298,0.15607410195742055,0.099113223634214265,2.1113786278791871,1.7117593396701452,20.230617657117431,14.826278106821384,-1.963283835,0.23854407854373738,-0.022016619,0.55965659384276023,128.64780114173229,125.15939604265297,-29.75537465,44.043882499398045,8.9193689162643075,43.131293091633125,21.627090454101563,29.88909912109375,80.936323409718298,177.68538213749295,29.88909912109375,56.767792933980047,56.465660899778527,-52.45569871,-62.42025768,-62.24066597,-80.03319875,16.209991455078125,289.3599914550781,16.29998779296875,289.44998779296873,93.754249412629449,93.891660258558929,8711.262131399626,0,0,0,0,397.29817792487137,510.26413224914819,0.69587915577721449,3.0987790387004956,0.1666907051470119
234:16:03:34.500000,2373,322.85802097741919,49.70802097741921,23,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,16,3,34.489999999999995,7165,9647.6377952755793,2940.5999999999999,0,1,35,14.042829999999999,1,117,21.338950000000001,445.30000000000001,9081,0.70874999999999999,402.25,469.6875,45,15.75,21.324207832000003,-1.494140608,0.166015625,-1.494140608,732.125,978,28.5,93.78125,390,21.6875,1210,996.75,29,94,401,18.59375,1340,-0.263671872,0,-749.9586587,24.325657673999999,40.760404885999996,9664,0,-0.032958984,6.4379882080000002,-90.73608295,-104.0570057,0.03125,-6.09375,66.90625,-0.527343744,2.5048827839999999,0.021972656,-0.212139326,3.9252336500728688,0.97055379997979685,0.14689079901343405,0.10159426100807067,2.1089257522273996,1.6927530012637249,20.248517875693619,14.809408870377027,-1.955353056,0.23715318086523984,-0.022307889,0.57148957352717389,128.6490710490894,125.15939604265297,-29.76086464,44.053115108149456,8.9648484078375095,43.131293091633125,21.622390747070313,29.85668945,80.888907271325323,177.60003308838557,29.85668945,56.758500803495622,56.465660899778527,-52.45569871,-62.42025768,-62.24066597,-80.03319875,16.209991455078125,289.3599914550781,16.279998779296875,289.42999877929685,93.745020966080233,93.957735918549886,8716.9158273501143,0,0,0,0,396.68547082711575,509.51335650338274,0.69490180500917398,3.1004566788389702,0.17225818464719822
234:16:03:34.700000,2373.2,322.90092618594861,49.750926185948629,23,0.001929473,49.99999999999995,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,16,3,34.689999999999998,8326,9655.5118110236126,2943,0,1,35,14.043799999999999,1,117,21.376380000000001,444.56999999999999,9087.5,0.70806250000000004,401.8125,469.25,45,16,21.319325022000001,-1.450195296,0.16796875,-1.450195296,731.9375,978,28.375,93.78125,390,21.6875,1210,997,29,93.875,401,18.59375,1344,-0.307617184,0,-748.5325888,24.345347448999998,49.067407492000001,9676,0,-0.153808592,6.9378661319999999,-90.74706928,-104.067992,0,-6.5625,66.25,-0.5493164,2.4389648159999999,0.043945312,1.607573198680825,19.342267329179094,-2.633210912,0.14653759505405084,0.10053095927641742,2.0956101415462758,1.6708226107947723,20.26790977915115,14.811939255843679,-1.956939212,0.23715318086523984,-0.022307889,0.49457520557854195,128.6509764104683,125.15939604265297,-29.76909998,44.048713975342359,8.9431962477160294,43.131293091633125,21.615386962890625,29.81799316,80.837539788066309,177.50757161851936,29.81799316,56.758500803495622,56.45642416928699,-52.45952345,-62.42714221,-62.24066597,-80.03319875,16.17999267578125,289.32999267578123,16.279998779296875,289.42999877929685,93.750557815986355,93.955882062783218,8725.3431494654069,0,0,0,0,395.98315098082173,508.67183272162981,0.6938044233198204,3.1239436407775933,0.19313623277290759
234:16:03:34.900000,2373.4,322.87209143277738,49.722091432777404,23,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172692,50.016973317944142,234,16,3,34.889999999999993,9488,9655.5118110236126,2943,0,1,35,14.043799999999999,1,117,21.376380000000001,444.56999999999999,9095.5,0.70750000000000002,401.4375,468.875,45,16,21.31248909,-1.362304672,0.169921875,-1.362304672,731.6875,977.75,28.375,93.78125,390,21.6875,1210,997,29,93.875,401,18.59375,1342,-0.307617184,0,-747.4893225,24.316614679999997,54.573873805999995,9684,0,-0.296630856,7.4322508919999999,-90.76904194,-104.0899646,0.1875,-7.28125,66.40625,-0.703124992,2.5048827839999999,0.021972656,0.29895277192468939,4.8747430176678108,10.37763549765026,0.15430808216050096,0.10088539318696732,2.0910548010501007,1.6664365327009847,20.269401464032502,14.815313103132553,-1.956939212,0.23715318086523984,-0.022307889,0.48865871573633513,128.65224698498506,125.15939604265297,-29.77459045,44.049153708225937,8.9453618515158553,43.131293091633125,21.615386962890625,29.81799316,80.805929029137687,177.45067225244784,29.81799316,56.758500803495622,56.45180577602666,-52.45569871,-62.42025768,-62.24066597,-80.03319875,16.17999267578125,289.32999267578123,16.279998779296875,289.42999877929685,93.776405099187343,93.887957833027727,8725.3431494654069,0,0,0,0,395.98315098082173,508.64912025317011,0.6938044233198204,3.0971013985620246,0.20983867127347366
234:16:03:35.100000,2373.6,322.88646534045427,49.736465340454288,23,0.001929473,49.99999999999995,0.001925817,50.003394663588786,0.001999175,49.99999999999995,0.002172691,50.020367981532978,234,16,3,35.089999999999996,7506,9665.6824146981526,2946.0999999999999,0,1,35,14.044799999999999,1,117,21.414349999999999,443.76999999999998,9105,0.70674999999999999,400.875,468.375,45,16,21.305653154000002,-1.362304672,0.171875,-1.362304672,731.4375,977.25,28.28125,93.6875,390,21.6875,1210,996.5,29,93.875,401,18.59375,1340,-0.307617184,0,-745.7782706,24.35285722,62.755205111999999,9696,0,-0.406494136,7.9266356519999999,-90.75805561,-104.0789783,0,-7.65625,65.84375,-0.417480464,2.4829101279999999,0.21972656000000002,8.072045778922643,8.447896690458947,3.7942004907854141,0.15678050987618875,0.10088539318696732,2.0791408335985686,1.6649745066697221,20.269401464032502,14.810252332199244,-1.955353056,0.23854407854373738,-0.02259916,0.56754524696570741,128.65288237233176,125.15939604265297,-29.77733576,44.053996348473433,8.9691778059614311,43.131293091633125,21.605987548828125,29.780593872070312,80.738756166414319,177.32976109954578,29.780593872070312,56.753854682443716,56.45642416928699,-52.45952345,-62.42714221,-62.24066597,-80.03319875,16.209991455078125,289.3599914550781,16.279998779296875,289.42999877929685,93.692146253484168,93.882404742189451,8736.656495213987,0,0,0,0,395.36127543629766,507.92196538107595,0.69287832350311307,3.1541411632701113,0.15416387627158201
234:16:03:35.300000,2373.8,322.90789604809396,49.757896048093983,23,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,16,3,35.289999999999999,8668,9677.8215223097013,2949.8000000000002,0,1,35,14.045779999999999,1,117,21.451639999999998,442.86000000000001,9116,0.70606250000000004,400.4375,467.9375,45,16,21.297840658000002,-1.31835936,0.173828125,-1.31835936,731.125,977,28.375,93.6875,390,21.6875,1210,996.25,29,94,401,18.59375,1336,-0.307617184,0,-744.5958695,24.339521563999998,68.023429915999998,9708,0,-0.444946284,8.4210204120000007,-90.74157612,-104.0624988,-0.40625,-8.4375,65.90625,-0.197753904,2.5048827839999999,-0.043945312,4.6291946132508315,3.1006597255825454,2.081746298248305,0.14901002276973863,0.10230312882917225,2.082995352479946,1.6591264025446648,20.279843258201939,14.784948477532705,-1.944249966,0.23715318086523984,-0.02259916,0.5813503899308472,128.65447113264713,125.15939604265297,-29.78419924,44.049593525680386,8.9475273691285153,43.131293091633125,21.594192504882812,29.736495971679688,80.667631958824913,177.20173752588485,29.736495971679688,56.749208524212008,56.447187364119344,-52.45952345,-62.42714221,-62.24066597,-80.03319875,16.17999267578125,289.32999267578123,16.279998779296875,289.42999877929685,93.732104192638289,93.898448797160512,8750.8589145818405,0,0,0,0,394.64220681044236,507.09542260908722,0.69182032492636847,3.1340094816084338,0.17782566414738454
234:16:03:35.500000,2374,322.83216683851714,49.682166838517162,23,0.001929473,49.99999999999995,0.001925817,50.003394663588786,0.001999175,49.99999999999995,0.002172691,50.016973317944142,234,16,3,35.489999999999995,6686,9692.585302,2954.2999999999997,0,1,35,14.04678,1,117,21.489449999999994,441.86000000000001,9127.5,0.70525000000000004,399.9375,467.4375,44.5,16,21.288075038000002,-1.274414048,0.17578125,-1.274414048,730.8125,976.75,28.28125,93.6875,390,21.6875,1210,996.5,29,93.875,401,18.59375,1338,-0.307617184,0,-742.6388299,24.245491207999997,76.081839815999999,9724,0,-0.472412104,8.9044188440000003,-90.76354877,-104.0844715,-0.34375,-8.5,65.90625,-0.065917968,2.395019504,-0.175781248,3.943994218,9.5473285897793403,-4.600630506,0.14441837129774626,0.098758789723662588,2.0661756337248427,1.6430441162007696,20.308185270947565,14.769766164732779,-1.936319188,0.23715318086523984,-0.02259916,0.51429683838587437,128.65447113264713,125.15939604265297,-29.78419924,44.052234205593685,8.9605186651286353,43.131293091633125,21.594192504882812,29.736495971679688,80.584653716637249,177.05237668994704,29.736495971679688,56.753854682443716,56.447187364119344,-52.45952345,-62.42714221,-62.24066597,-80.03319875,16.17999267578125,289.32999267578123,16.279998779296875,289.42999877929685,93.737024448498062,93.945378261784512,8750.8589145818405,0,0,0,0,394.64220681044236,507.03595644582668,0.69182032492636847,3.149108242854691,0.21123054114851669
234:16:03:35.700000,2374.2,322.82300466354525,49.673004663545271,23,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,16,3,35.689999999999998,7847,9709.3175853018274,2959.4000000000001,0,1,35,14.047769999999998,1,117,21.526559999999996,440.75999999999999,9140.5,0.70456249999999998,399.4375,466.9375,44.5,16,21.278309418000003,-1.230468736,0.177734375,-1.230468736,730.4375,977,28.375,93.6875,390,21.6875,1210,996.5,29,93.875,401,18.59375,1340,-0.307617184,0,-741.2529748,24.163120249999999,81.412095515999994,9740,0,-0.52185058,9.3823241120000009,-90.79101459,-104.1119373,0.03125,-9.3125,64.875,-0.153808592,2.329101536,-0.043945312,7.0105468061461806,25.963845813722287,5.4571837844270021,0.15572089799803734,0.095923318439256278,2.0542616662733089,1.6313479079506621,20.315643695354307,14.734340768199626,-1.923629942,0.23715318086523984,-0.02289043,0.49063087901707547,128.65669609783956,125.15939604265297,-29.79380864,44.053996348473433,8.9691778059614311,43.131293091633125,21.580093383789063,29.690994262695313,80.485870094985259,176.87456617097348,29.690994262695313,56.744562328820621,56.447187364119344,-52.45952345,-62.42714221,-62.24066597,-80.03319875,16.209991455078125,289.3599914550781,16.29998779296875,289.44998779296873,93.728414339701871,93.948467371217745,8767.8439189758355,0,0,0,0,393.94150111302929,506.23667002260714,0.6908262127572794,3.0585156753771408,0.18269720871005291
234:16:03:35.900000,2374.4,322.81691140174621,49.666911401746233,23,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,16,3,35.889999999999993,9009,9709.3175853018274,2959.4000000000001,0,1,35,14.047769999999998,1,117,21.526559999999996,440.75999999999999,9155,0.70381250000000006,398.875,466.4375,44.5,16,21.267567236000001,-1.230468736,0.177734375,-1.230468736,730,976.75,28.28125,93.6875,390,21.6875,1210,996.5,29,93.875,400,18.59375,1336,-0.307617184,0,-739.0556836,24.1394315,89.277494132000001,9760,0,-0.554809564,9.8382567240000007,-90.79101459,-104.1119373,0,-9.40625,63.75,-0.021972656,2.2192382560000001,0.087890624000000001,1.248123811073981,18.917486822623459,0.84116837209921869,0.16066575342941469,0.099113223634214265,2.0381427691329996,1.6313479079506621,20.314152010472963,14.672768055177713,-1.891906828,0.23715318086523984,-0.024055512,0.54782361415836078,128.6611484813354,125.15939604265297,-29.81302921,44.052674614643394,8.9626835795584654,43.131293091633125,21.563690185546875,29.641387939453125,80.38708647333327,176.69675565199989,29.641387939453125,56.739916096289562,56.437950484452131,-52.45952345,-62.42714221,-62.24066597,-80.03319875,16.17999267578125,289.32999267578123,16.29998779296875,289.44998779296873,93.716731721717466,93.959589847475357,8787.6159232933169,0,0,0,0,393.19880987603437,505.40883932371622,0.68979287849227977,3.0400616338539344,0.15833948589672531
234:16:03:36.100000,2374.6,322.71227947249099,49.562279472491014,23,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,49.99999999999995,0.002172691,50.020367981532978,234,16,3,36.089999999999996,7027,9728.0183727034018,2965.0999999999999,0,1,35,14.048769999999998,1,117,21.564169999999997,439.54000000000002,9170.5,0.70274999999999999,398.1875,465.8125,44.5,16,21.25487193,-1.186523424,0.1796875,-1.186523424,729.5625,976.5,28.28125,93.6875,390,21.6875,1210,996.5,29,93.875,399,18.59375,1336,-0.351562496,0,-737.520869,24.13837311,94.400756423999994,9772,0,-0.527343744,10.266723516000001,-90.7745351,-104.0954578,-0.3125,-9.78125,62.28125,0.19775390400000001,2.0654296639999998,0.043945312,0.64155296948746354,16.118932897080754,-0.977838526,0.14795041089158723,0.099467657544764165,2.0048537424301891,1.6313479079506621,20.315643695354307,14.620473422200195,-1.868114492,0.23854407854373738,-0.024929323,0.56360092040424092,128.66528576690675,125.15939604265297,-29.83087903,44.042128140336359,8.9107018451662032,43.131293091633125,21.563690185546875,29.641387939453125,80.272497472216983,176.49049544999056,29.641387939453125,56.721330795167376,56.424095025650985,-52.45952345,-62.42714221,-62.24066597,-80.03319875,16.17999267578125,289.32999267578123,16.29998779296875,289.44998779296873,93.689073976915012,93.970714957605111,8787.6159232933169,0,0,0,0,393.19880987603437,505.3269257284411,0.68979287849227977,3.0518051148232459,0.13954924258359114
